"grantee1","latlong1","grantee2","latlong2","seconds","miles"
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","City of Yakima","46.6146036+-120.5399701",13974,202.95288017975
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",11006,147.570065815637
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Coastal Community Action Program","46.9751055+-123.8181052",383,2.18287699832975
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Columbia County Transit Authority","46.3135282+-117.9896769",22174,348.354981905671
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Community Action of Skagit County","48.4408499+-122.3360986",10706,173.654607094568
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Community Transit","47.935911+-122.252329",8811,138.952268750497
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",21120,360.962603396166
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Cowlitz Indian Tribe","46.135192+-122.9327984",6720,99.2944951483337
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",9461,124.117031535831
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",15677,252.002679352581
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Entrust Community Services","46.594791+-120.5223518",14234,205.519764574883
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Everett Transit","47.9747952+-122.1934996",8800,139.35864551022
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Garfield County Transportation Authority","46.4744087+-117.5982103",22088,366.83766801877
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Grant Transit Authority","47.1284982+-119.2769928",15728,268.099921458681
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Hopelink","47.6101989+-122.1414751",7463,114.395679233278
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","HopeSource","46.9842027+-120.5386228",12197,200.596640618786
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Human Services Council, Inc.","45.6214691+-122.5365338",8907,140.062037699833
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",12639,135.318490018293
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",9069,123.188081603436
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Jefferson Transit Authority","48.0505321+-122.8185547",8697,117.713180028633
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",24925,424.746977650521
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","King County Metro Transit","47.5990865+-122.3313145",7266,110.725860971924
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",6888,84.4810059253957
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Klickitat County Senior Services","45.821592+-120.8236469",15225,252.091535433071
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",4340,55.7096556112304
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",6649,98.2648830827965
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",11170,159.452547124791
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",12992,211.694951483337
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Makah Tribal Council","48.3648679+-124.6138052",11336,153.954033444683
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",3877,50.5373618070468
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",13194,220.954624990058
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Mt. Si Senior Center","47.4928162+-121.7885425",7818,120.687062554681
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Northshore Senior Center","47.7560448+-122.2026247",8035,124.827258808558
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Okanogan County Transit Authority","48.3626993+-119.5817291",20110,320.787848962062
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",20110,320.787848962062
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",9164,121.964601725921
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",2405,27.066307762666
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","People For People","46.6040141+-120.5146606",14141,205.251953591028
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Pierce County Human Services","47.2499232+-122.4433833",5219,80.6483884116758
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Pierce Transit","47.1709133+-122.4844693",4836,73.8878698401336
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Puget Sound Educational Service District","47.4725062+-122.2346646",6641,101.747668615287
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Rural Resources Community Action","48.5358622+-117.9056307",25672,410.633773761234
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","San Juan County","48.5353048+-123.0194257",18319,214.208397955937
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",12275,191.094632347093
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Senior Services of Snohomish County","47.8203422+-122.3014052",8253,127.146216097988
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Skagit Transit System","48.4806171+-122.3316855",10839,177.119372862483
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Skamania County Senior Services","45.6923108+-121.8940865",11273,177.206986200589
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Snohomish County Workforce Development Council","47.8763418+-122.2452246",8531,131.728207269546
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Sound Generations","47.6136836+-122.3444571",7489,113.997380299054
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Special Mobility Services, Inc.","45.5259917+-122.644411",9245,146.423014594767
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Spokane Transit Authority","47.6683727+-117.430667",20987,370.012874811103
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Spokane Tribe of Indians","47.886156+-117.9894493",22616,383.604748270103
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Squaxin Island Tribe","47.1217757+-123.0803069",3288,42.4688568758451
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","The Arc of Tri-Cities","46.2346178+-119.2292752",18188,282.881720750815
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",3652,53.72934562157
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Thurston Regional Planning Council","47.0278081+-122.9202783",3401,49.4480981070548
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Tri County Economic Development District","48.5357394+-117.9070033",25731,410.668570548
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","United Way of Pierce County","47.2490399+-122.4371755",5177,80.5160363477293
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Valley Transit","46.0593099+-118.362419",21328,335.611280124075
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",6846,91.7827388053766
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","Whatcom Council of Governments","48.749823+-122.4734545",12114,199.329043386622
"Grays Harbor Transportation Authority","46.9717268+-123.8552435","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",6911,100.025849041597
"Hopelink","47.6101989+-122.1414751","Around the Sound LLC","47.2312078+-122.4659419",2720,37.7514067843792
"Hopelink","47.6101989+-122.1414751","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",17744,303.555361687744
"Hopelink","47.6101989+-122.1414751","Ben Franklin Transit","46.239185+-119.240989",11817,199.566407182057
"Hopelink","47.6101989+-122.1414751","Catholic Community Services of Snohomish County","47.98164+-122.2032403",2310,31.6681828123757
"Hopelink","47.6101989+-122.1414751","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",1141,11.3611508788674
"Hopelink","47.6101989+-122.1414751","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",2684,37.3040195259683
"Hopelink","47.6101989+-122.1414751","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",2684,37.3040195259683
"Hopelink","47.6101989+-122.1414751","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",8482,137.949375646226
"Hopelink","47.6101989+-122.1414751","City of Ellensburg","46.997139+-120.5429167",5980,99.994159110793
"Hopelink","47.6101989+-122.1414751","City of Longview","46.1189275+-122.9470869",8193,136.422666626899
"Hopelink","47.6101989+-122.1414751","City of Pullman","46.7358473+-117.1898316",16081,277.41738248628
"Hopelink","47.6101989+-122.1414751","City of Yakima","46.6146036+-120.5399701",7768,134.938210848644
"Hopelink","47.6101989+-122.1414751","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",9633,143.264584824624
"Hopelink","47.6101989+-122.1414751","Coastal Community Action Program","46.9751055+-123.8181052",7119,112.726054839736
"Hopelink","47.6101989+-122.1414751","Columbia County Transit Authority","46.3135282+-117.9896769",15732,263.101611588324
"Hopelink","47.6101989+-122.1414751","Community Action of Skagit County","48.4408499+-122.3360986",4113,65.3315885230255
"Hopelink","47.6101989+-122.1414751","Community Transit","47.935911+-122.252329",2217,30.6292501789549
"Hopelink","47.6101989+-122.1414751","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",14993,262.618806171956
"Hopelink","47.6101989+-122.1414751","Cowlitz Indian Tribe","46.135192+-122.9327984",8036,131.894734749065
"Hopelink","47.6101989+-122.1414751","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",7917,114.969826214905
"Hopelink","47.6101989+-122.1414751","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",9550,153.65888212837
"Hopelink","47.6101989+-122.1414751","Entrust Community Services","46.594791+-120.5223518",8008,136.270430684801
"Hopelink","47.6101989+-122.1414751","Everett Transit","47.9747952+-122.1934996",2206,31.0350055674859
"Hopelink","47.6101989+-122.1414751","Garfield County Transportation Authority","46.4744087+-117.5982103",15961,268.49387079456
"Hopelink","47.6101989+-122.1414751","Grant Transit Authority","47.1284982+-119.2769928",9601,169.756124234471
"Hopelink","47.6101989+-122.1414751","Grays Harbor Transportation Authority","46.9717268+-123.8552435",7393,114.849280203611
"Hopelink","47.6101989+-122.1414751","HopeSource","46.9842027+-120.5386228",6070,102.252843394576
"Hopelink","47.6101989+-122.1414751","Human Services Council, Inc.","45.6214691+-122.5365338",10224,172.662277300565
