"grantee_origin","lat_origin","long_origin","grantee_destination","lat_destination","long_destination","miles","minutes"
"City of Pullman",46.7358473,-117.1898316,"Makah Tribal Council",48.3648679,-124.6138052,473.061694702935,506
"City of Pullman",46.7358473,-117.1898316,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,349.886040523344,344
"City of Pullman",46.7358473,-117.1898316,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,266.424083353217,256
"City of Pullman",46.7358473,-117.1898316,"Mt. Si Senior Center",47.4928162,-121.7885425,257.473231329038,251
"City of Pullman",46.7358473,-117.1898316,"Northshore Senior Center",47.7560448,-122.2026247,291.399477054005,283
"City of Pullman",46.7358473,-117.1898316,"Okanogan County Transit Authority",48.3626993,-119.5817291,206.866897319653,237
"City of Pullman",46.7358473,-117.1898316,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,206.866897319653,237
"City of Pullman",46.7358473,-117.1898316,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,374.774442257218,376
"City of Pullman",46.7358473,-117.1898316,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,390.047124791219,389
"City of Pullman",46.7358473,-117.1898316,"People For People",46.6040141,-120.5146606,190.445920822397,197
"City of Pullman",46.7358473,-117.1898316,"Pierce County Human Services",47.2499232,-122.4433833,299.077760876481,293
"City of Pullman",46.7358473,-117.1898316,"Pierce Transit",47.1709133,-122.4844693,304.634062077468,299
"City of Pullman",46.7358473,-117.1898316,"Puget Sound Educational Service District",47.4725062,-122.2346646,287.437614332299,280
"City of Pullman",46.7358473,-117.1898316,"Rural Resources Community Action",48.5358622,-117.9056307,145.068425395689,166
"City of Pullman",46.7358473,-117.1898316,"San Juan County",48.5353048,-123.0194257,382.660885429094,456
"City of Pullman",46.7358473,-117.1898316,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,359.54711982025,355
"City of Pullman",46.7358473,-117.1898316,"Senior Services of Snohomish County",47.8203422,-122.3014052,299.08024636125,291
"City of Pullman",46.7358473,-117.1898316,"Skagit Transit System",48.4806171,-122.3316855,345.57186033564,331
"City of Pullman",46.7358473,-117.1898316,"Skamania County Senior Services",45.6923108,-121.8940865,310.563185993796,301
"City of Pullman",46.7358473,-117.1898316,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,300.180694742703,293
"City of Pullman",46.7358473,-117.1898316,"Sound Generations",47.6136836,-122.3444571,288.744979320767,283
"City of Pullman",46.7358473,-117.1898316,"Special Mobility Services, Inc.",45.5259917,-122.644411,347.542849757417,334
"City of Pullman",46.7358473,-117.1898316,"Spokane Transit Authority",47.6683727,-117.430667,75.5519018929452,83
"City of Pullman",46.7358473,-117.1898316,"Spokane Tribe of Indians",47.886156,-117.9894493,114.773472918158,133
"City of Pullman",46.7358473,-117.1898316,"Squaxin Island Tribe",47.1217757,-123.0803069,340.413858068878,333
"City of Pullman",46.7358473,-117.1898316,"The Arc of Tri-Cities",46.2346178,-119.2292752,140.74430326891,139
"City of Pullman",46.7358473,-117.1898316,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,324.473822874413,317
"City of Pullman",46.7358473,-117.1898316,"Thurston Regional Planning Council",47.0278081,-122.9202783,328.469239640499,322
"City of Pullman",46.7358473,-117.1898316,"Tri County Economic Development District",48.5357394,-117.9070033,145.103222182454,167
"City of Pullman",46.7358473,-117.1898316,"United Way of Pierce County",47.2490399,-122.4371755,298.945408812535,292
"City of Pullman",46.7358473,-117.1898316,"Valley Transit",46.0593099,-118.362419,114.565313568758,131
"City of Pullman",46.7358473,-117.1898316,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,416.841271971685,403
"City of Pullman",46.7358473,-117.1898316,"Whatcom Council of Governments",48.749823,-122.4734545,367.781530859779,353
"City of Pullman",46.7358473,-117.1898316,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,295.88080609242,314
"City of Yakima",46.6146036,-120.5399701,"Around the Sound LLC",47.2312078,-122.4659419,156.624686828919,154
"City of Yakima",46.6146036,-120.5399701,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,210.697029348604,214
"City of Yakima",46.6146036,-120.5399701,"Ben Franklin Transit",46.239185,-119.240989,80.2146713194942,76
"City of Yakima",46.6146036,-120.5399701,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,165.360544420584,159
"City of Yakima",46.6146036,-120.5399701,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,141.986424282192,137
"City of Yakima",46.6146036,-120.5399701,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,156.177299570508,154
"City of Yakima",46.6146036,-120.5399701,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,156.177299570508,154
"City of Yakima",46.6146036,-120.5399701,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,104.582363994273,111
"City of Yakima",46.6146036,-120.5399701,"City of Ellensburg",46.997139,-120.5429167,36.6919689016146,43
"City of Yakima",46.6146036,-120.5399701,"City of Longview",46.1189275,-122.9470869,166.380835918237,190
"City of Yakima",46.6146036,-120.5399701,"City of Pullman",46.7358473,-117.1898316,192.914628569156,197
"City of Yakima",46.6146036,-120.5399701,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,262.137864869164,269
"City of Yakima",46.6146036,-120.5399701,"Coastal Community Action Program",46.9751055,-123.8181052,200.913539926827,229
"City of Yakima",46.6146036,-120.5399701,"Columbia County Transit Authority",46.3135282,-117.9896769,146.178194345025,143
"City of Yakima",46.6146036,-120.5399701,"Community Action of Skagit County",48.4408499,-122.3360986,199.023328760041,189
"City of Yakima",46.6146036,-120.5399701,"Community Transit",47.935911,-122.252329,164.320990415971,157
"City of Yakima",46.6146036,-120.5399701,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,178.116673626024,179
"City of Yakima",46.6146036,-120.5399701,"Cowlitz Indian Tribe",46.135192,-122.9327984,161.853525411596,188
"City of Yakima",46.6146036,-120.5399701,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,233.843106259445,241
"City of Yakima",46.6146036,-120.5399701,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,120.291870476418,129
"City of Yakima",46.6146036,-120.5399701,"Entrust Community Services",46.594791,-120.5223518,2.23755766324664,8
"City of Yakima",46.6146036,-120.5399701,"Everett Transit",47.9747952,-122.1934996,164.727367175694,157
"City of Yakima",46.6146036,-120.5399701,"Garfield County Transportation Authority",46.4744087,-117.5982103,181.69825717808,182
"City of Yakima",46.6146036,-120.5399701,"Grant Transit Authority",47.1284982,-119.2769928,100.814369084546,97
"City of Yakima",46.6146036,-120.5399701,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,203.036765290702,234
"City of Yakima",46.6146036,-120.5399701,"Hopelink",47.6101989,-122.1414751,135.004697566213,131
"City of Yakima",46.6146036,-120.5399701,"HopeSource",46.9842027,-120.5386228,36.1203074047562,40
"City of Yakima",46.6146036,-120.5399701,"Human Services Council, Inc.",45.6214691,-122.5365338,187.495029030462,191
"City of Yakima",46.6146036,-120.5399701,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,190.445299451205,221
"City of Yakima",46.6146036,-120.5399701,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,237.755880656963,237
"City of Yakima",46.6146036,-120.5399701,"Jefferson Transit Authority",48.0505321,-122.8185547,228.06497554283,230
"City of Yakima",46.6146036,-120.5399701,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,257.461425276386,250
"City of Yakima",46.6146036,-120.5399701,"King County Metro Transit",47.5990865,-122.3313145,142.653155571463,137
"City of Yakima",46.6146036,-120.5399701,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,188.000825180943,187
"City of Yakima",46.6146036,-120.5399701,"Klickitat County Senior Services",45.821592,-120.8236469,72.6730891593096,79
"City of Yakima",46.6146036,-120.5399701,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,148.820264654418,171
"City of Yakima",46.6146036,-120.5399701,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,160.823291974867,186
"City of Yakima",46.6146036,-120.5399701,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,266.773293963255,277
"City of Yakima",46.6146036,-120.5399701,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,237.063673148811,227
"City of Yakima",46.6146036,-120.5399701,"Makah Tribal Council",48.3648679,-124.6138052,329.977928895252,365
"City of Yakima",46.6146036,-120.5399701,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,206.801653344468,203
"City of Yakima",46.6146036,-120.5399701,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,104.562480116122,111
"City of Yakima",46.6146036,-120.5399701,"Mt. Si Senior Center",47.4928162,-121.7885425,114.389465521355,110
"City of Yakima",46.6146036,-120.5399701,"Northshore Senior Center",47.7560448,-122.2026247,148.315711246321,142
"City of Yakima",46.6146036,-120.5399701,"Okanogan County Transit Authority",48.3626993,-119.5817291,188.011388491211,193
"City of Yakima",46.6146036,-120.5399701,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,188.011388491211,193
"City of Yakima",46.6146036,-120.5399701,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,231.690676449535,236
"City of Yakima",46.6146036,-120.5399701,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,195.692157798457,228
"City of Yakima",46.6146036,-120.5399701,"People For People",46.6040141,-120.5146606,1.97347490654577,6
"City of Yakima",46.6146036,-120.5399701,"Pierce County Human Services",47.2499232,-122.4433833,155.993995068798,152
"City of Yakima",46.6146036,-120.5399701,"Pierce Transit",47.1709133,-122.4844693,161.550296269784,158
"City of Yakima",46.6146036,-120.5399701,"Puget Sound Educational Service District",47.4725062,-122.2346646,144.353848524616,140
"City of Yakima",46.6146036,-120.5399701,"Rural Resources Community Action",48.5358622,-117.9056307,243.347600015907,263
"City of Yakima",46.6146036,-120.5399701,"San Juan County",48.5353048,-123.0194257,239.577119621411,315
"City of Yakima",46.6146036,-120.5399701,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,216.463354012567,215
"City of Yakima",46.6146036,-120.5399701,"Senior Services of Snohomish County",47.8203422,-122.3014052,155.996480553567,151
"City of Yakima",46.6146036,-120.5399701,"Skagit Transit System",48.4806171,-122.3316855,202.488094527957,191
"City of Yakima",46.6146036,-120.5399701,"Skamania County Senior Services",45.6923108,-121.8940865,138.934248985922,155
"City of Yakima",46.6146036,-120.5399701,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,157.096928935019,152
"City of Yakima",46.6146036,-120.5399701,"Sound Generations",47.6136836,-122.3444571,145.661213513084,142
"City of Yakima",46.6146036,-120.5399701,"Special Mobility Services, Inc.",45.5259917,-122.644411,185.681867891514,190
"City of Yakima",46.6146036,-120.5399701,"Spokane Transit Authority",47.6683727,-117.430667,202.727322436968,184
"City of Yakima",46.6146036,-120.5399701,"Spokane Tribe of Indians",47.886156,-117.9894493,216.318574524775,212
"City of Yakima",46.6146036,-120.5399701,"Squaxin Island Tribe",47.1217757,-123.0803069,197.330092261195,193
"City of Yakima",46.6146036,-120.5399701,"The Arc of Tri-Cities",46.2346178,-119.2292752,80.7043118189772,77
"City of Yakima",46.6146036,-120.5399701,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,181.389435695538,177
"City of Yakima",46.6146036,-120.5399701,"Thurston Regional Planning Council",47.0278081,-122.9202783,185.385473832816,181
"City of Yakima",46.6146036,-120.5399701,"Tri County Economic Development District",48.5357394,-117.9070033,243.382396802672,264
"City of Yakima",46.6146036,-120.5399701,"United Way of Pierce County",47.2490399,-122.4371755,155.861643004852,152
"City of Yakima",46.6146036,-120.5399701,"Valley Transit",46.0593099,-118.362419,133.43449256343,129
"City of Yakima",46.6146036,-120.5399701,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,186.346735067208,218
"City of Yakima",46.6146036,-120.5399701,"Whatcom Council of Governments",48.749823,-122.4734545,224.697765052096,212
"City of Yakima",46.6146036,-120.5399701,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,103.847281873857,122
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Around the Sound LLC",47.2312078,-122.4659419,106.376262626263,123
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,430.281530859779,436
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Ben Franklin Transit",46.239185,-119.240989,326.293197725284,337
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,90.6232601606617,165
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,85.2080102203134,161
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,107.510265052096,125
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,107.510265052096,125
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,264.675544818261,281
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"City of Ellensburg",46.997139,-120.5429167,226.720949654021,240
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"City of Longview",46.1189275,-122.9470869,205.360072178478,215
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"City of Pullman",46.7358473,-117.1898316,404.143551658315,408
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"City of Yakima",46.6146036,-120.5399701,261.664380020679,269
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Coastal Community Action Program",46.9751055,-123.8181052,145.256079495745,179
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Columbia County Transit Authority",46.3135282,-117.9896769,389.828402131552,402
"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,"Community Action of Skagit County",48.4408499,-122.3360986,124.286665871312,195
